"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006112","energy reserve metabolic process","6/295","112/28928",0.0535714285714286,5.25326876513317,4.57766776466699,0.00103571395385912,0.0130160379840722,0.00850375667379068,"Mt3/Ppp1r1a/Irs2/Pygb/Wipi1/Adrb1",6
"GO:0031330","negative regulation of cellular catabolic process","6/295","112/28928",0.0535714285714286,5.25326876513317,4.57766776466699,0.00103571395385912,0.0130160379840722,0.00850375667379068,"Dbi/Mt3/Timp4/Dap/Atp2b4/Timp3",6
"GO:0051412","response to corticosterone","3/295","20/28928",0.15,14.7091525423729,6.22509327027962,0.00105229809925755,0.0131812373021378,0.00861168619929033,"Fos/Fosb/Nefl",3
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","10/295","299/28928",0.0334448160535117,3.2796326738847,4.02185729844258,0.00106914358370963,0.0133486233106157,0.00872104435331804,"Serpine2/Rcn3/Agt/Tgfb2/Irs2/Ptprj/Nox4/Phlpp1/Inpp4b/Tmem100",10
"GO:0003333","amino acid transmembrane transport","6/295","113/28928",0.0530973451327434,5.20677966101695,4.54787955543684,0.00108458926057919,0.0134975020642858,0.00881831117880347,"Slc1a3/Slc38a1/Agt/Ttyh1/Slc1a2/Slc38a3",6
"GO:0050805","negative regulation of synaptic transmission","5/295","76/28928",0.0657894736842105,6.45138269402319,4.8300851235508,0.00109079252989859,0.0135307694728197,0.00884004574562679,"Sorcs2/Grid2/Bdnf/Srf/Rapgef4",5
"GO:0003206","cardiac chamber morphogenesis","7/295","155/28928",0.0451612903225806,4.42856205576818,4.34424759969213,0.00110004519064954,0.0135372253196197,0.00884426353835125,"Hes1/Mef2c/Tgfb2/Jag1/Naglu/Dhrs3/Srf",7
"GO:1905039","carboxylic acid transmembrane transport","7/295","155/28928",0.0451612903225806,4.42856205576818,4.34424759969213,0.00110004519064954,0.0135372253196197,0.00884426353835125,"Slc1a3/Slc38a1/Agt/Irs2/Ttyh1/Slc1a2/Slc38a3",7
"GO:0055001","muscle cell development","9/295","249/28928",0.036144578313253,3.54437410659588,4.0928696926011,0.00110190824412245,0.0135372253196197,0.00884426353835125,"Pdlim5/Csrp1/Hes1/Mef2c/Speg/Agt/Naglu/Adrb1/Srf",9
"GO:0048660","regulation of smooth muscle cell proliferation","8/295","201/28928",0.0398009950248756,3.90292604772746,4.19196977809152,0.00112096356367813,0.0136943783338085,0.00894693617920016,"Egr1/Apoe/Ndrg2/Mef2c/Agt/Cdh13/Ppargc1a/Timp3",8
"GO:0032386","regulation of intracellular transport","10/295","301/28928",0.0332225913621262,3.25784109465623,3.99685121081509,0.00112397226215143,0.0136943783338085,0.00894693617920016,"Tnfrsf1a/Bag3/Cd81/Zic1/Ier3/Cdkn2a/Svip/Cryab/Hrc/Inpp4b",10
"GO:0097191","extrinsic apoptotic signaling pathway","9/295","250/28928",0.036,3.53019661016949,4.07829956322223,0.00113307408410313,0.0136943783338085,0.00894693617920016,"Tnfrsf1a/Bag3/Pea15a/Atf3/Nfkbiz/Itgav/Agt/Tgfb2/Tlr3",9
"GO:0035987","endodermal cell differentiation","4/295","45/28928",0.0888888888888889,8.71653483992467,5.25819523490557,0.00113613678845581,0.0136943783338085,0.00894693617920016,"Myh9/Mmp15/Mmp14/Itgav",4
"GO:0045823","positive regulation of heart contraction","4/295","45/28928",0.0888888888888889,8.71653483992467,5.25819523490557,0.00113613678845581,0.0136943783338085,0.00894693617920016,"Atp1a1/Tgfb2/Hrc/Adrb1",4
"GO:0055078","sodium ion homeostasis","4/295","45/28928",0.0888888888888889,8.71653483992467,5.25819523490557,0.00113613678845581,0.0136943783338085,0.00894693617920016,"Slc1a3/Atp1b2/Atp1a1/Agt",4
"GO:0035904","aorta development","5/295","77/28928",0.0649350649350649,6.36759850319172,4.7871190660881,0.00115695212857558,0.0138597594381553,0.00905498447097134,"Hes1/Tgfb2/Jag1/Naglu/Srf",5
"GO:0097553","calcium ion transmembrane import into cytosol","8/295","202/28928",0.0396039603960396,3.88360463164961,4.1744868778235,0.00115708923042257,0.0138597594381553,0.00905498447097134,"Dbi/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc/Adrb1",8
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","7/295","157/28928",0.0445859872611465,4.37214725250999,4.30039311297994,0.00118495033494958,0.014149266772155,0.00924412804343352,"Myh9/Grm5/Pde10a/Rgs10/Atp2b4/Adrb1/Rgs7",7
"GO:0060612","adipose tissue development","5/295","78/28928",0.0641025641025641,6.28596262494568,4.74490760235191,0.00122603545890893,0.0144699536990328,0.00945364215194887,"Selenom/Klf7/Lipa/Slc25a25/Ppargc1a",5
"GO:1902893","regulation of miRNA transcription","5/295","78/28928",0.0641025641025641,6.28596262494568,4.74490760235191,0.00122603545890893,0.0144699536990328,0.00945364215194887,"Fos/Egr1/Agt/Tgfb2/Srf",5
"GO:1903825","organic acid transmembrane transport","7/295","158/28928",0.0443037974683544,4.34447543445613,4.2787400482773,0.00122928500274787,0.0144699536990328,0.00945364215194887,"Slc1a3/Slc38a1/Agt/Irs2/Ttyh1/Slc1a2/Slc38a3",7
"GO:0043270","positive regulation of monoatomic ion transport","9/295","253/28928",0.0355731225296443,3.48833657131373,4.03503168096153,0.00123087418950383,0.0144699536990328,0.00945364215194887,"Dbi/Stim2/Cask/Atp1b2/Cntn1/Ehd3/Scn1b/Adrb1/Rgs7",9
"GO:0009267","cellular response to starvation","8/295","204/28928",0.0392156862745098,3.84553007643735,4.13985456261038,0.00123212620982296,0.0144699536990328,0.00945364215194887,"Fos/Plin2/Atf3/Dap/Chka/Plin3/Slc38a3/Wipi1",8
"GO:0032228","regulation of synaptic transmission, GABAergic","4/295","46/28928",0.0869565217391304,8.52704495210022,5.18583951762522,0.00123445730748336,0.0144699536990328,0.00945364215194887,"Dbi/Slc38a1/Car2/Bdnf",4
"GO:0055013","cardiac muscle cell development","6/295","116/28928",0.0517241379310345,5.07212156633548,4.46058998911411,0.00124188007025557,0.0145125802112488,0.00948149129376766,"Pdlim5/Speg/Agt/Naglu/Adrb1/Srf",6
"GO:0032835","glomerulus development","5/295","79/28928",0.0632911392405063,6.20639347779447,4.70342724094702,0.00129812106166174,0.0150323203303609,0.00982105264968446,"Egr1/Hes1/Mef2c/Lamb2/Jag1",5
"GO:0048168","regulation of neuronal synaptic plasticity","5/295","79/28928",0.0632911392405063,6.20639347779447,4.70342724094702,0.00129812106166174,0.0150323203303609,0.00982105264968446,"Egr1/Grm5/Agt/Neto1/Bdnf",5
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","5/295","79/28928",0.0632911392405063,6.20639347779447,4.70342724094702,0.00129812106166174,0.0150323203303609,0.00982105264968446,"Ndrg2/Mef2c/Agt/Ppargc1a/Timp3",5
"GO:0021700","developmental maturation","12/295","418/28928",0.0287081339712919,2.81514881193739,3.79429459458911,0.00131741947699956,0.0152098459498173,0.00993703530685467,"Rab38/Atp6v0e2/Hoxa5/Hes1/Sez6l/Nr4a2/Tgfb2/Six3/Nefl/Rflnb/Adgrb3/Kcnma1",12
"GO:0033028","myeloid cell apoptotic process","4/295","47/28928",0.0851063829787234,8.34561846375766,5.11564574095224,0.00133857765776009,0.015407712198782,0.0100663070896515,"Cdkn2a/Thra/Mef2c/Lipa",4
"GO:0006939","smooth muscle contraction","6/295","118/28928",0.0508474576271186,4.9861534041942,4.4040542682299,0.0013560460742682,0.0155155958288657,0.0101367906070198,"Agt/Abat/Atp2b4/Adrb1/Srf/Kcnma1",6
"GO:0016525","negative regulation of angiogenesis","6/295","118/28928",0.0508474576271186,4.9861534041942,4.4040542682299,0.0013560460742682,0.0155155958288657,0.0101367906070198,"Ptn/Hoxa5/Agt/Tgfb2/Adgrb3/Atp2b4",6
"GO:0031400","negative regulation of protein modification process","12/295","420/28928",0.0285714285714286,2.80174334140436,3.77540437736246,0.00137144098098271,0.0156196223363492,0.0102047541538645,"Dbi/Dusp1/Cdkn2a/Apoe/Mical1/Agt/Smpd1/Ubash3b/Ptprj/Ppargc1a/Cadm4/Atp2b4",12
"GO:0061614","miRNA transcription","5/295","80/28928",0.0625,6.12881355932203,4.66265551269316,0.0013732879539133,0.0156196223363492,0.0102047541538645,"Fos/Egr1/Agt/Tgfb2/Srf",5
"GO:0051347","positive regulation of transferase activity","11/295","364/28928",0.0302197802197802,2.96338238033153,3.82626766836804,0.00138431210658108,0.0156984269364654,0.0102562394941028,"Dbi/Mt3/Rap1a/Fgf1/Apoe/Trib2/Sez6l/Gprc5b/Agt/Tgfb2/Nox4",11
"GO:1904064","positive regulation of cation transmembrane transport","7/295","163/28928",0.0429447852760736,4.21120931683477,4.17310687538604,0.00147080851997282,0.0165473320383703,0.0108108539193659,"Dbi/Stim2/Atp1b2/Ehd3/Scn1b/Adrb1/Rgs7",7
"GO:2000377","regulation of reactive oxygen species metabolic process","7/295","163/28928",0.0429447852760736,4.21120931683477,4.17310687538604,0.00147080851997282,0.0165473320383703,0.0108108539193659,"Mt3/Ier3/Prcp/Agt/Tfap2a/Nox4/Cryab",7
"GO:0046889","positive regulation of lipid biosynthetic process","6/295","120/28928",0.05,4.90305084745763,4.3487811955358,0.00147805331688303,0.0165473320383703,0.0108108539193659,"Dbi/Rab38/Fgf1/Apoe/Agt/Ppargc1a",6
"GO:2000181","negative regulation of blood vessel morphogenesis","6/295","120/28928",0.05,4.90305084745763,4.3487811955358,0.00147805331688303,0.0165473320383703,0.0108108539193659,"Ptn/Hoxa5/Agt/Tgfb2/Adgrb3/Atp2b4",6
"GO:0048659","smooth muscle cell proliferation","8/295","210/28928",0.0380952380952381,3.73565778853914,4.03853266739356,0.00148075525415106,0.0165473320383703,0.0108108539193659,"Egr1/Apoe/Ndrg2/Mef2c/Agt/Cdh13/Ppargc1a/Timp3",8
"GO:0071887","leukocyte apoptotic process","7/295","164/28928",0.0426829268292683,4.18553121124432,4.15248839797787,0.00152326702265264,0.0168980202159836,0.0110399687186963,"Nfkbiz/Cdkn2a/Mef2c/Lipa/Tgfb2/Irs2/Tnfrsf21",7
"GO:0044703","multi-organism reproductive process","9/295","261/28928",0.0344827586206897,3.38141437755698,3.92277483789235,0.00152536263885477,0.0168980202159836,0.0110399687186963,"Fos/Ptn/Junb/Serpine2/Fosb/A2m/Klf9/Slc38a1/Slc38a3",9
"GO:0099504","synaptic vesicle cycle","9/295","261/28928",0.0344827586206897,3.38141437755698,3.92277483789235,0.00152536263885477,0.0168980202159836,0.0110399687186963,"Atp6v0e2/Rap1a/Pld1/Cask/Atp8a1/Rap1b/Cspg5/Sgip1/Rapgef4",9
"GO:1901343","negative regulation of vasculature development","6/295","121/28928",0.0495867768595041,4.86252976607368,4.32160219350895,0.00154210541746783,0.0170342653174472,0.0111289816112724,"Ptn/Hoxa5/Agt/Tgfb2/Adgrb3/Atp2b4",6
"GO:0050767","regulation of neurogenesis","13/295","485/28928",0.0268041237113402,2.62843962956491,3.6709976846837,0.00155383440854617,0.0170894132471712,0.0111650113598034,"Ptn/Metrn/Mt3/Serpine2/Ncan/Grm5/Cask/Apoe/Sema6d/Hes1/Nefl/Bdnf/Srf",13
"GO:0010543","regulation of platelet activation","4/295","49/28928",0.0816326530612245,8.00498097544102,4.98130580288686,0.0015649319201036,0.0170894132471712,0.0111650113598034,"Serpine2/Apoe/Ubash3b/Ptprj",4
"GO:1903524","positive regulation of blood circulation","4/295","49/28928",0.0816326530612245,8.00498097544102,4.98130580288686,0.0015649319201036,0.0170894132471712,0.0111650113598034,"Atp1a1/Tgfb2/Hrc/Adrb1",4
"GO:1905521","regulation of macrophage migration","4/295","49/28928",0.0816326530612245,8.00498097544102,4.98130580288686,0.0015649319201036,0.0170894132471712,0.0111650113598034,"Cd81/Mmp14/Abr/Ptprj",4
"GO:0051222","positive regulation of protein transport","10/295","315/28928",0.0317460317460317,3.11304815711595,3.82747403775577,0.00157557428851475,0.0171567507041962,0.011209004881509,"Tnfrsf1a/Bag3/Cd81/Myh9/Zic1/Cask/Tgfb2/Irs2/Abat/Rapgef4",10
"GO:0006654","phosphatidic acid biosynthetic process","3/295","23/28928",0.130434782608696,12.7905674281503,5.74171215555817,0.00159822496018816,0.0173050742158227,0.0113059089511973,"Pld1/Abhd4/Gpat2",3
"GO:0048148","behavioral response to cocaine","3/295","23/28928",0.130434782608696,12.7905674281503,5.74171215555817,0.00159822496018816,0.0173050742158227,0.0113059089511973,"Fosb/Abat/Bdnf",3
"GO:0003300","cardiac muscle hypertrophy","6/295","122/28928",0.0491803278688525,4.82267296471242,4.29472006632353,0.00160824809780946,0.0173644033707459,0.0113446704159184,"Tnfrsf1a/Pdlim5/Mef2c/Agt/Atp2b4/Adrb1",6
"GO:0001933","negative regulation of protein phosphorylation","10/295","316/28928",0.0316455696202532,3.10319673889723,3.81573857006702,0.00161276483172073,0.0173644033707459,0.0113446704159184,"Dusp1/Cdkn2a/Apoe/Mical1/Agt/Smpd1/Ubash3b/Ptprj/Ppargc1a/Cadm4",10
"GO:0010611","regulation of cardiac muscle hypertrophy","5/295","83/28928",0.0602409638554217,5.90729017765979,4.54438160398104,0.00161807305145458,0.0173727563199591,0.0113501276408977,"Tnfrsf1a/Mef2c/Agt/Atp2b4/Adrb1",5
"GO:0006066","alcohol metabolic process","11/295","372/28928",0.0295698924731183,2.89965372699107,3.74305756700668,0.00164312473182969,0.01749471415862,0.0114298062486048,"Myh9/Fgf1/Apoe/Abhd4/Smpd1/Chka/Lipa/Abca1/Plcd1/Dhrs3/Kcnma1",11
"GO:0051090","regulation of DNA-binding transcription factor activity","11/295","372/28928",0.0295698924731183,2.89965372699107,3.74305756700668,0.00164312473182969,0.01749471415862,0.0114298062486048,"Cdkn2a/Dap/Epha5/Trib2/Hes1/Rlim/Ppargc1a/Mid2/Bdnf/Srf/Tlr3",11
"GO:1904951","positive regulation of establishment of protein localization","11/295","372/28928",0.0295698924731183,2.89965372699107,3.74305756700668,0.00164312473182969,0.01749471415862,0.0114298062486048,"Tnfrsf1a/Bag3/Cd81/Myh9/Zic1/Cask/Coro2b/Tgfb2/Irs2/Abat/Rapgef4",11
"GO:0035640","exploration behavior","4/295","50/28928",0.08,7.8448813559322,4.91695971485867,0.00168752137139238,0.017773470618431,0.0116119259618678,"Lsamp/Apoe/Naglu/Abat",4
"GO:0099633","protein localization to postsynaptic specialization membrane","4/295","50/28928",0.08,7.8448813559322,4.91695971485867,0.00168752137139238,0.017773470618431,0.0116119259618678,"Rap1a/Nptx1/Neto1/Rapgef4",4
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","4/295","50/28928",0.08,7.8448813559322,4.91695971485867,0.00168752137139238,0.017773470618431,0.0116119259618678,"Rap1a/Nptx1/Neto1/Rapgef4",4
"GO:0042180","cellular ketone metabolic process","9/295","265/28928",0.0339622641509434,3.33037416053726,3.86827241187775,0.00169249067981406,0.017773470618431,0.0116119259618678,"Dbi/Egr1/Gpd1/Cbr3/Agt/Irs2/Ppargc1a/Atp2b4/Kcnma1",9
"GO:0046434","organophosphate catabolic process","9/295","265/28928",0.0339622641509434,3.33037416053726,3.86827241187775,0.00169249067981406,0.017773470618431,0.0116119259618678,"Ier3/Gpd1/Pld1/Pla2g7/Cnp/Pde10a/Smpd1/Lipa/Ppargc1a",9
"GO:1990874","vascular associated smooth muscle cell proliferation","5/295","84/28928",0.0595238095238095,5.83696529459241,4.50623825429379,0.00170636374661356,0.0178701973791524,0.0116751203715665,"Ndrg2/Mef2c/Agt/Ppargc1a/Timp3",5
"GO:0055002","striated muscle cell development","8/295","215/28928",0.0372093023255814,3.64878202601498,3.95690336738735,0.00171699931675965,0.0179325841447949,0.0117158794624156,"Pdlim5/Csrp1/Mef2c/Speg/Agt/Naglu/Adrb1/Srf",8
"GO:0044706","multi-multicellular organism process","9/295","266/28928",0.0338345864661654,3.31785395692621,3.85480949586315,0.00173648474220608,0.0180868098284671,0.011816639592987,"Fos/Ptn/Junb/Serpine2/Fosb/A2m/Klf9/Slc38a1/Slc38a3",9
"GO:0071277","cellular response to calcium ion","5/295","85/28928",0.0588235294117647,5.76829511465603,4.46870466777045,0.00179813691035812,0.0186290888751399,0.0121709262866678,"Fos/Junb/Fosb/Mef2c/Smpd1",5
"GO:0006979","response to oxidative stress","12/295","434/28928",0.0276497695852535,2.7113645239397,3.64619556832804,0.00180319032807836,0.0186290888751399,0.0121709262866678,"Fos/Gpx4/Cst3/Mt3/Cdkn2a/Apoe/Mmp14/Nr4a2/Sod3/Ppargc1a/Naglu/Cryab",12
"GO:0006937","regulation of muscle contraction","7/295","169/28928",0.0414201183431953,4.06169892688798,4.05180207985404,0.00180780921279494,0.0186290888751399,0.0121709262866678,"Nr4a1/Atp1a1/Ehd3/Abat/Adrb1/Srf/Kcnma1",7
"GO:0003177","pulmonary valve development","3/295","24/28928",0.125,12.2576271186441,5.60019030430758,0.00181284898263166,0.0186290888751399,0.0121709262866678,"Tnfrsf1a/Tgfb2/Jag1",3
"GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","3/295","24/28928",0.125,12.2576271186441,5.60019030430758,0.00181284898263166,0.0186290888751399,0.0121709262866678,"Pde10a/Atp2b4/Adrb1",3
"GO:0033555","multicellular organismal response to stress","6/295","125/28928",0.048,4.70692881355932,4.21579679683363,0.0018196619900184,0.0186491026944934,0.0121840018977027,"Dbi/Apoe/Mef2c/Nr4a2/Bdnf/Adrb1",6
"GO:0071900","regulation of protein serine/threonine kinase activity","9/295","268/28928",0.0335820895522388,3.29309385277005,3.82807478228961,0.0018272210836169,0.0186766357693428,0.0122019900573322,"Dusp1/Fgf1/Cdkn2a/Apoe/Trib2/Agt/Smpd1/Ptprj/Nox4",9
"GO:0014743","regulation of muscle hypertrophy","5/295","86/28928",0.0581395348837209,5.7012219156484,4.43176344112805,0.0018934737883279,0.0190604811995157,0.01245276745538,"Tnfrsf1a/Mef2c/Agt/Atp2b4/Adrb1",5
"GO:0015800","acidic amino acid transport","5/295","86/28928",0.0581395348837209,5.7012219156484,4.43176344112805,0.0018934737883279,0.0190604811995157,0.01245276745538,"Slc1a3/Ttyh1/Slc1a2/Abat/Bdnf",5
"GO:1904888","cranial skeletal system development","5/295","86/28928",0.0581395348837209,5.7012219156484,4.43176344112805,0.0018934737883279,0.0190604811995157,0.01245276745538,"Mmp16/Mmp14/Mef2c/Tfap2a/Tgfb2",5
"GO:0042113","B cell activation","10/295","323/28928",0.0309597523219814,3.03594479718739,3.73487062523515,0.00189351115464626,0.0190604811995157,0.01245276745538,"Skap2/Cd81/Nfkbiz/Cdkn2a/Mmp14/Mef2c/Irs2/Tnfrsf21/Dnajb9/Ptprj",10
"GO:0014897","striated muscle hypertrophy","6/295","126/28928",0.0476190476190476,4.66957223567393,4.19004483314657,0.00189461083668549,0.0190604811995157,0.01245276745538,"Tnfrsf1a/Pdlim5/Mef2c/Agt/Atp2b4/Adrb1",6
"GO:0060840","artery development","6/295","126/28928",0.0476190476190476,4.66957223567393,4.19004483314657,0.00189461083668549,0.0190604811995157,0.01245276745538,"Apoe/Hes1/Tgfb2/Jag1/Naglu/Srf",6
"GO:0042445","hormone metabolic process","9/295","270/28928",0.0333333333333333,3.26870056497175,3.80159109150401,0.00192171255130176,0.0192825241076954,0.0125978345537252,"Egr1/Pcsk1n/Selenom/Atp1a1/Agt/Ppargc1a/Naglu/Dhrs3/Kcnma1",9
"GO:0015980","energy derivation by oxidation of organic compounds","11/295","380/28928",0.0289473684210526,2.83860838537021,3.66203482400834,0.00194023495030891,0.0194175471658853,0.0126860490498417,"Mt3/Gpd1/Slc1a3/Ppp1r1a/Slc25a25/Irs2/Ppargc1a/Pygb/Bdnf/Wipi1/Adrb1",11
"GO:1901136","carbohydrate derivative catabolic process","9/295","271/28928",0.033210332103321,3.25663893927075,3.78844198119419,0.00197040090360549,0.0196680902695829,0.0128497361559141,"Hexa/Cst3/Ier3/Gpd1/Gm2a/Pde10a/Lipa/Ppargc1a/Naglu",9
"GO:0046942","carboxylic acid transport","11/295","381/28928",0.0288713910761155,2.83115796966057,3.65205526532059,0.00198026704941937,0.0197152301309726,0.0128805340001878,"Plin2/Slc1a3/Apoe/Slc38a1/Agt/Irs2/Ttyh1/Slc1a2/Slc38a3/Abat/Bdnf",11
"GO:0042698","ovulation cycle","5/295","87/28928",0.0574712643678161,5.63569062926164,4.39539786673732,0.00199245589370192,0.0197313587087753,0.0128910712697699,"Egr1/Ptn/Myh9/A2m/Agt",5
"GO:0048041","focal adhesion assembly","5/295","87/28928",0.0574712643678161,5.63569062926164,4.39539786673732,0.00199245589370192,0.0197313587087753,0.0128910712697699,"Myh9/Coro2b/Mmp14/Itgav/Ptprj",5
"GO:0010565","regulation of cellular ketone metabolic process","7/295","172/28928",0.0406976744186047,3.99085534095388,3.99323319902437,0.00199733033629137,0.0197313587087753,0.0128910712697699,"Dbi/Egr1/Agt/Irs2/Ppargc1a/Atp2b4/Kcnma1",7
"GO:2000345","regulation of hepatocyte proliferation","3/295","25/28928",0.12,11.7673220338983,5.46682943804834,0.00204461894954987,0.0201109556825496,0.013139073027527,"Ptn/Fgf1/Cdkn2a",3
"GO:0001704","formation of primary germ layer","6/295","128/28928",0.046875,4.59661016949153,4.13934274277708,0.00205149587056533,0.0201109556825496,0.013139073027527,"Myh9/Dusp1/Mmp15/Mmp14/Itgav/Srf",6
"GO:0014896","muscle hypertrophy","6/295","128/28928",0.046875,4.59661016949153,4.13934274277708,0.00205149587056533,0.0201109556825496,0.013139073027527,"Tnfrsf1a/Pdlim5/Mef2c/Agt/Atp2b4/Adrb1",6
"GO:0015849","organic acid transport","11/295","383/28928",0.0287206266318538,2.8163738549365,3.63219272694308,0.0020623496419663,0.020165781065451,0.0131748920468255,"Plin2/Slc1a3/Apoe/Slc38a1/Agt/Irs2/Ttyh1/Slc1a2/Slc38a3/Abat/Bdnf",11
"GO:0032350","regulation of hormone metabolic process","4/295","53/28928",0.0754716981132075,7.40083146786057,4.73415649362549,0.00209505603633979,0.0203826582748325,0.0133165842437081,"Egr1/Atp1a1/Ppargc1a/Kcnma1",4
"GO:0051966","regulation of synaptic transmission, glutamatergic","5/295","88/28928",0.0568181818181818,5.57164869029276,4.3595918971328,0.00209516497789826,0.0203826582748325,0.0133165842437081,"Serpine2/Grm5/Gria4/Mef2c/Grm3",5
"GO:0097305","response to alcohol","11/295","384/28928",0.0286458333333333,2.8090395480226,3.62230934436096,0.00210441675285287,0.0204208339586963,0.0133415255297454,"Fos/Fosb/A2m/Epha5/Klf9/Lipa/Abca1/Itpr2/Eps8/Nefl/Abat",11
"GO:0042752","regulation of circadian rhythm","6/295","129/28928",0.0465116279069767,4.56097753251872,4.1143824985693,0.00213352332288177,0.0206509972136511,0.0134918978871232,"Per1/Ppargc1a/Phlpp1/Rora/Adrb1/Per3",6
"GO:0006936","muscle contraction","10/295","329/28928",0.0303951367781155,2.98057802277059,3.66727738158731,0.0021644487785356,0.02089756213634,0.0136529859316882,"Nr4a1/Atp1a1/Agt/Ehd3/Scn1b/Abat/Atp2b4/Adrb1/Srf/Kcnma1",10
"GO:0007613","memory","7/295","176/28928",0.0397727272727273,3.90015408320493,3.91717212586063,0.00227353965026509,0.0218454213657498,0.014272249970236,"Fos/Egr1/Ptn/Apoe/Neto1/Adrb1/Srf",7
"GO:0031032","actomyosin structure organization","8/295","225/28928",0.0355555555555556,3.48661393596987,3.80071457223369,0.00227844949514685,0.0218454213657498,0.014272249970236,"Myh9/Csrp1/Coro2b/Mef2c/Epb41l4a/Nox4/Cdc42bpg/Srf",8
"GO:0030522","intracellular receptor signaling pathway","11/295","388/28928",0.0283505154639175,2.78008037742443,3.58309044105229,0.00227972046603181,0.0218454213657498,0.014272249970236,"Nr4a1/Per1/Thra/Klf9/Cyp2j6/Prcp/Nr4a2/Dhrs3/Bdnf/Rora/Tlr3",11
"GO:0060080","inhibitory postsynaptic potential","3/295","26/28928",0.115384615384615,11.3147327249022,5.34084511797986,0.00229399770079642,0.0218728686247579,0.0142901820638772,"Abat/Bdnf/Adrb1",3
"GO:1903306","negative regulation of regulated secretory pathway","3/295","26/28928",0.115384615384615,11.3147327249022,5.34084511797986,0.00229399770079642,0.0218728686247579,0.0142901820638772,"Rap1a/Rap1b/Abr",3
"GO:2000736","regulation of stem cell differentiation","5/295","90/28928",0.0555555555555556,5.44783427495292,4.28959768548743,0.00231209210506923,0.0219906924037974,0.0143671597700397,"Ptn/Zfp36/Hes1/Tgfb2/Jag1",5
"GO:0001935","endothelial cell proliferation","7/295","177/28928",0.0395480225988701,3.87811931437326,3.89850619737584,0.00234698394533327,0.022212319660401,0.0145119553111055,"Nr4a1/Egr3/Apoe/Mmp14/Mef2c/Lipa/Cdh13",7
"GO:1903034","regulation of response to wounding","7/295","177/28928",0.0395480225988701,3.87811931437326,3.89850619737584,0.00234698394533327,0.022212319660401,0.0145119553111055,"Ptn/Serpine2/Ajap1/Cask/Apoe/Ubash3b/Cadm4",7
"GO:0048675","axon extension","6/295","132/28928",0.0454545454545455,4.45731895223421,4.04100705998728,0.00239449816393526,0.0225072025394953,0.014704610883727,"Mt3/Apoe/Sema6d/Lamb2/Bdnf/Srf",6
"GO:0061041","regulation of wound healing","6/295","132/28928",0.0454545454545455,4.45731895223421,4.04100705998728,0.00239449816393526,0.0225072025394953,0.014704610883727,"Serpine2/Ajap1/Cask/Apoe/Ubash3b/Cadm4",6
"GO:1903522","regulation of blood circulation","9/295","279/28928",0.032258064516129,3.16325861126299,3.68540387598847,0.00239639217438027,0.0225072025394953,0.014704610883727,"Thra/Atp1a1/Agt/Tgfb2/Ehd3/Scn1b/Hrc/Atp2b4/Adrb1",9
"GO:0014075","response to amine","4/295","55/28928",0.0727272727272727,7.13171032357473,4.62004598260553,0.00240162949090883,0.0225072025394953,0.014704610883727,"Nr4a1/Fosb/Nr4a2/Rgs10",4
"GO:0006469","negative regulation of protein kinase activity","7/295","178/28928",0.0393258426966292,3.85633212721386,3.87997619019715,0.00242224372470998,0.0226450248702765,0.014794654226149,"Dusp1/Cdkn2a/Apoe/Agt/Smpd1/Ubash3b/Ptprj",7
"GO:0141193","nuclear receptor-mediated signaling pathway","7/295","179/28928",0.0391061452513966,3.83478837231323,3.86158026151398,0.00249934863949872,0.0233090105479284,0.0152284554062427,"Per1/Thra/Klf9/Cyp2j6/Prcp/Dhrs3/Bdnf",7
"GO:0007492","endoderm development","5/295","92/28928",0.0543478260869565,5.32940309506264,4.22166441412462,0.00254491284408469,0.0236420446788681,0.0154460363027523,"Myh9/Dusp1/Mmp15/Mmp14/Itgav",5
"GO:0009649","entrainment of circadian clock","3/295","27/28928",0.111111111111111,10.8956685499058,5.22155511710515,0.00256142855607498,0.0236420446788681,0.0154460363027523,"Per1/Phlpp1/Per3",3
"GO:0060716","labyrinthine layer blood vessel development","3/295","27/28928",0.111111111111111,10.8956685499058,5.22155511710515,0.00256142855607498,0.0236420446788681,0.0154460363027523,"Junb/Hes1/Plcd1",3
"GO:0061098","positive regulation of protein tyrosine kinase activity","3/295","27/28928",0.111111111111111,10.8956685499058,5.22155511710515,0.00256142855607498,0.0236420446788681,0.0154460363027523,"Gprc5b/Agt/Nox4",3
"GO:0071320","cellular response to cAMP","4/295","56/28928",0.0714285714285714,7.0043583535109,4.56511226487679,0.00256589892679602,0.0236420446788681,0.0154460363027523,"Rap1a/Gpd1/Rap1b/Itpr2",4
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","7/295","180/28928",0.0388888888888889,3.81348399246704,3.84331660390614,0.00257832850718443,0.0236429023158801,0.0154465966219888,"Adgrl3/Pde10a/Abca1/Adgrb3/Atp2b4/Adrb1/Rapgef4",7
